,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO
96,1301506,Envira,13,AM,431.8167785234899,451.1924050632911,475.3905063291139,464.4691275167785,476.5822784810127
97,1301605,Fonte Boa,13,AM,437.63576158940396,460.9968152866242,477.70191082802546,457.1377483443709,495.4140127388535
98,1301654,Guajará,13,AM,426.85705882352937,457.2227027027027,474.167027027027,458.11705882352936,529.5135135135135
99,1301704,Humaitá,13,AM,436.1089758342923,465.3064655172414,485.20668103448276,466.6084004602992,491.76724137931035
100,1301803,Ipixuna,13,AM,426.58103448275864,446.1582677165354,469.6023622047244,458.9456896551724,522.6771653543307
101,1301852,Iranduba,13,AM,438.1855539971949,468.78810741687977,486.45332480818416,461.8437587657784,495.54987212276217
102,1301902,Itacoatiara,13,AM,437.63443552196503,467.08756086764055,485.4078353253652,466.7718469532357,499.52191235059763
103,1301951,Itamarati,13,AM,420.11290322580646,433.1666666666667,459.71159420289854,456.3322580645161,442.3188405797101
104,1302009,Itapiranga,13,AM,430.79406779661014,466.31363636363636,483.8212121212121,473.15762711864403,495.3030303030303
105,1302108,Japurá,13,AM,420.3641509433962,445.8537037037037,459.5037037037037,451.188679245283,448.14814814814815
106,1302207,Juruá,13,AM,423.6730769230769,460.5,469.0132075471698,455.57500000000005,524.9056603773585
107,1302306,Jutaí,13,AM,419.7873786407767,454.6830508474576,473.743220338983,440.9514563106796,455.4237288135593
108,1302405,Lábrea,13,AM,433.80057306590254,459.9824,481.13173333333333,467.5154727793696,492.16
109,1302504,Manacapuru,13,AM,438.94366872005475,470.2335435056747,488.0997477931904,470.3724845995893,488.3354350567465
110,1302553,Manaquiri,13,AM,419.93461538461537,445.22773109243695,466.82941176470587,447.4173076923077,439.15966386554624
111,1302603,Manaus,13,AM,457.75197334320626,489.40288586030664,507.6633015332198,488.8104961125509,519.4402044293015
112,1302702,Manicoré,13,AM,427.2201550387597,456.9722627737226,479.11094890510947,470.2926356589147,510.5839416058394
113,1302801,Maraã,13,AM,420.4015873015873,441.8238805970149,475.7089552238806,457.15555555555557,469.25373134328356
114,1302900,Maués,13,AM,441.7995661605206,472.485,491.424,472.61258134490237,496.96
115,1303007,Nhamundá,13,AM,422.85867158671584,454.59732441471573,465.18394648829434,450.9837638376384,469.29765886287623
116,1303106,Nova Olinda do Norte,13,AM,428.0612244897959,459.80143540669854,472.1392344497608,462.0367346938775,474.25837320574163
117,1303205,Novo Airão,13,AM,433.1657657657658,474.409756097561,482.4146341463415,480.3864864864865,490.0813008130081
118,1303304,Novo Aripuanã,13,AM,419.321551724138,449.3153846153846,461.9955465587044,452.8137931034483,437.57085020242914
119,1303403,Parintins,13,AM,437.3028057334553,466.58070273284994,481.45451756832125,460.99405306495885,491.27718906860014
120,1303502,Pauini,13,AM,421.3601941747573,441.23893805309734,476.07345132743365,451.66407766990295,463.1858407079646
121,1303536,Presidente Figueiredo,13,AM,446.346192893401,466.1126637554585,487.81113537117903,471.0494923857868,503.5807860262009
122,1303569,Rio Preto da Eva,13,AM,440.9231481481482,471.1970588235294,492.0629411764706,463.0811728395061,493.7647058823529
123,1303601,Santa Isabel do Rio Negro,13,AM,416.2201680672269,459.2472440944882,478.6629921259842,445.68571428571425,483.3070866141732
124,1303700,Santo Antônio do Içá,13,AM,411.74967320261436,437.3944099378882,451.12111801242236,444.67385620915036,438.3850931677019
125,1303809,São Gabriel da Cachoeira,13,AM,438.5291666666667,468.9971291866028,479.1126794258373,467.39348958333335,504.44976076555025
126,1303908,São Paulo de Olivença,13,AM,418.68275862068964,442.6679856115108,456.70611510791366,452.14367816091954,424.46043165467626
127,1303957,São Sebastião do Uatumã,13,AM,416.4457142857143,437.1545454545454,447.5690909090909,446.4809523809524,467.09090909090907
128,1304005,Silves,13,AM,421.50925925925924,445.7294117647059,473.4201680672269,457.97685185185185,421.34453781512605
129,1304062,Tabatinga,13,AM,430.2224111282844,450.58852005532503,464.512724757953,455.52349304482226,414.0802213001383
130,1304104,Tapauá,13,AM,436.0277027027027,454.81202531645573,487.21139240506324,471.2587837837838,498.4810126582278
131,1304203,Tefé,13,AM,449.8863708399366,476.47054491899854,493.56156111929306,477.0472266244057,529.0427098674521
132,1304237,Tonantins,13,AM,415.05918367346936,437.31962025316454,448.4,441.1714285714286,395.56962025316454
133,1304260,Uarini,13,AM,409.47352941176473,442.5945945945946,459.42837837837834,430.78088235294115,366.2162162162162
134,1304302,Urucará,13,AM,422.81176470588235,450.74044444444445,464.39955555555554,452.9004901960784,461.77777777777777
135,1304401,Urucurituba,13,AM,419.9944827586207,453.5610738255034,469.65503355704703,454.5579310344827,476.241610738255
136,1400027,Amajari,14,RR,446.8484848484849,447.0475,471.0675,449.5969696969697,455.0
137,1400050,Alto Alegre,14,RR,446.9038095238095,460.28545454545457,469.7818181818182,463.41999999999996,437.09090909090907
138,1400100,Boa Vista,14,RR,469.9449459631278,498.0276301930953,510.72854300760685,502.1381563890655,522.2656524283207
139,1400159,Bonfim,14,RR,438.14,460.0897435897436,467.78205128205127,444.95428571428573,449.2307692307692
140,1400175,Cantá,14,RR,448.43918918918916,494.0564102564103,502.475641025641,469.1905405405405,460.2564102564103
141,1400209,Caracaraí,14,RR,446.4612676056338,466.11464968152865,489.912101910828,466.5161971830986,476.81528662420385
142,1400233,Caroebe,14,RR,431.7042553191489,460.7814814814815,473.4555555555555,468.55106382978727,460.0
143,1400282,Iracema,14,RR,459.1592592592592,480.56666666666666,484.2333333333333,474.6592592592592,538.5185185185185
144,1400308,Mucajaí,14,RR,437.21796875,471.4964788732394,485.312676056338,460.2234375,478.3098591549296
145,1400407,Normandia,14,RR,440.36428571428576,485.08235294117645,486.97058823529414,463.75,496.47058823529414
146,1400456,Pacaraima,14,RR,463.55909090909086,476.85869565217394,497.2086956521739,486.84090909090907,463.4782608695652
147,1400472,Rorainópolis,14,RR,451.3115789473684,482.9037735849057,493.83396226415095,477.36894736842106,481.9811320754717
148,1400506,São João da Baliza,14,RR,436.1913043478261,454.3095890410959,481.34657534246577,460.27971014492755,482.73972602739724
149,1400605,São Luiz,14,RR,451.43275862068964,459.10483870967744,468.55967741935484,473.48793103448276,477.741935483871
150,1400704,Uiramutã,14,RR,434.7,516.9,528.25,514.1999999999999,545.0
151,1500107,Abaetetuba,15,PA,450.1205073170732,475.09457047229455,489.2156005950167,474.7007024390244,563.3915953886203
152,1500131,Abel Figueiredo,15,PA,429.4122807017544,456.07479674796747,475.6016260162602,458.76140350877193,468.780487804878
153,1500206,Acará,15,PA,434.1889212827988,467.1760111576011,474.6638772663877,458.6193877551021,523.4309623430962
154,1500305,Afuá,15,PA,431.31855670103096,459.195,476.61300000000006,469.8690721649485,515.0
155,1500347,Água Azul do Norte,15,PA,433.9822695035461,457.8641891891892,478.9364864864865,468.0085106382979,475.27027027027026
156,1500404,Alenquer,15,PA,431.50908273381293,462.02008547008546,476.80538461538464,460.3349820143885,494.85470085470087
157,1500503,Almeirim,15,PA,439.58554455445545,472.1046641791045,484.6382462686567,472.5188118811881,502.64925373134326
158,1500602,Altamira,15,PA,451.68181599229285,478.163575117898,495.20213339321805,484.39537572254335,527.3433640242533
159,1500701,Anajás,15,PA,420.048,453.2138248847926,470.7290322580645,458.30400000000003,488.47926267281105
160,1500800,Ananindeua,15,PA,470.7973795479459,499.6564788801814,511.33780373601456,494.7664195855301,569.110355364976
161,1500859,Anapu,15,PA,430.5955465587045,442.247859922179,467.4431906614786,451.7838056680162,456.49805447470817
162,1500909,Augusto Corrêa,15,PA,437.2758878504673,472.5716071428571,476.01732142857145,462.6519626168224,543.9642857142857
163,1500958,Aurora do Pará,15,PA,436.5792114695341,457.6453608247422,467.9353951890035,463.81612903225806,490.58419243986253
164,1501006,Aveiro,15,PA,435.95535714285717,454.2440677966102,467.6966101694915,452.34464285714284,470.8474576271187
165,1501105,Bagre,15,PA,421.325321888412,445.9473029045643,461.17095435684644,449.9648068669528,508.13278008298755
166,1501204,Baião,15,PA,429.8055487053021,451.79044289044293,461.73636363636365,460.91011097410603,511.46853146853147
167,1501253,Bannach,15,PA,429.44545454545454,455.16956521739127,473.49130434782603,458.7818181818182,496.5217391304348
168,1501303,Barcarena,15,PA,458.3821982895154,483.51850961538463,499.7020733173077,479.5136522014571,541.3461538461538
169,1501402,Belém,15,PA,474.20914247177024,504.82785270221376,514.4472583138712,502.9712082173304,587.4500838788198
170,1501451,Belterra,15,PA,440.5471264367816,471.48319327731093,485.1521008403361,456.84396551724143,533.1652661064426
171,1501501,Benevides,15,PA,462.0340895869692,489.1953038674033,499.9285082872928,482.45619546247815,561.9005524861878
172,1501576,Bom Jesus do Tocantins,15,PA,435.32500000000005,470.0782857142857,483.1925714285714,465.7451219512195,510.74285714285713
173,1501600,Bonito,15,PA,436.6352331606218,462.81111111111113,475.3181818181818,465.03108808290153,536.969696969697
174,1501709,Bragança,15,PA,448.87624882186617,477.608479619161,488.9380243975007,476.4974552309142,556.0309431716751
175,1501725,Brasil Novo,15,PA,446.18307210031344,477.31467065868264,489.93982035928144,473.5952978056426,531.0179640718563
176,1501758,Brejo Grande do Araguaia,15,PA,438.44266666666664,457.15128205128207,477.73205128205126,469.44666666666666,519.7435897435897
177,1501782,Breu Branco,15,PA,433.76975,456.7155606407323,476.5173913043478,457.34425000000005,471.57894736842104
178,1501808,Breves,15,PA,438.81091142490374,469.33988526570045,482.76316425120774,464.69560333761234,533.3695652173913
179,1501907,Bujaru,15,PA,432.4457971014492,461.8175582990398,471.73909465020574,461.92898550724635,499.2318244170096
180,1501956,Cachoeira do Piriá,15,PA,441.64505494505494,474.64040404040406,486.0868686868687,463.0802197802198,510.1010101010101
181,1502004,Cachoeira do Arari,15,PA,421.8058020477816,450.80941558441555,462.05811688311684,445.239590443686,505.97402597402595
182,1502103,Cametá,15,PA,444.1531769486516,470.4666371210778,479.6784080836731,474.7365349094939,568.3354015245524
183,1502152,Canaã dos Carajás,15,PA,465.7464774951076,489.30262681159417,506.66467391304354,499.1995107632094,549.5471014492754
184,1502202,Capanema,15,PA,456.1653346653347,483.3514258555133,498.21991444866916,476.4764235764236,556.768060836502
185,1502301,Capitão Poço,15,PA,447.2754838709677,472.6126160990712,484.3006965944272,474.80225806451614,527.2600619195047
186,1502400,Castanhal,15,PA,472.1869792675838,502.08617452135496,512.0214837997055,501.31453206742873,609.5876288659794
187,1502509,Chaves,15,PA,430.16363636363633,449.3643835616438,459.03561643835616,463.71515151515155,526.3013698630137
188,1502608,Colares,15,PA,433.353813559322,461.3121951219512,472.0715447154472,455.57457627118646,510.0
189,1502707,Conceição do Araguaia,15,PA,440.85019305019307,465.58780991735534,479.45046487603304,471.7526751241037,499.4318181818182
190,1502756,Concórdia do Pará,15,PA,434.6592409240924,464.6875576036866,476.2889400921659,460.6166666666667,492.19662058371733
191,1502764,Cumaru do Norte,15,PA,419.2689655172413,456.10169491525426,453.1101694915254,457.8810344827586,425.08474576271186
192,1502772,Curionópolis,15,PA,442.1776632302405,462.63704918032784,480.5373770491803,466.0982817869416,500.39344262295083
193,1502806,Curralinho,15,PA,423.02892720306517,447.0270034843206,463.3594076655052,450.4860153256705,502.1254355400697
194,1502855,Curuá,15,PA,428.5692307692308,457.23688524590165,471.93278688524595,440.2367521367521,496.2295081967213
195,1502905,Curuçá,15,PA,440.5333333333333,468.08685047720047,481.17879109225873,462.49519015659956,518.0699893955461
196,1502939,Dom Eliseu,15,PA,448.24008746355685,475.5963788300836,493.0766016713092,480.99795918367346,527.6880222841226
197,1502954,Eldorado do Carajás,15,PA,437.74722222222226,460.67865497076025,482.1538011695907,470.9385802469136,464.5029239766082
198,1503002,Faro,15,PA,436.50396039603964,470.60090090090085,476.7,472.83861386138614,499.0990990990991
199,1503044,Floresta do Araguaia,15,PA,434.3906896551724,450.1344155844156,469.06525974025976,457.37551724137927,474.09090909090907
200,1503077,Garrafão do Norte,15,PA,441.5252964426877,467.7329588014981,482.7082397003746,473.6391304347826,518.9513108614232
201,1503093,Goianésia do Pará,15,PA,434.40293398533004,471.39337899543375,487.09200913242006,463.9821515892421,493.6986301369863
202,1503101,Gurupá,15,PA,430.1701030927835,456.0419047619048,466.13047619047614,457.37422680412374,531.8095238095239
203,1503200,Igarapé-Açu,15,PA,445.37054176072235,472.8195389681668,485.13435784851816,473.46975169300225,565.7958287596048
204,1503309,Igarapé-Miri,15,PA,432.8613636363636,457.68176426982944,474.12772424017794,461.8938871473354,534.1438102297999
205,1503408,Inhangapi,15,PA,453.7743119266055,485.9237704918033,488.4836065573771,458.351376146789,557.7049180327868
206,1503457,Ipixuna do Pará,15,PA,438.1531914893617,465.9914040114613,478.53438395415475,477.836170212766,553.1805157593124
207,1503507,Irituia,15,PA,431.8202602230483,464.13192239858904,478.3112874779541,462.7065055762082,514.4973544973545
208,1503606,Itaituba,15,PA,450.30836627140974,477.2562538508934,492.98730745532964,483.9333992094862,539.7165742452249
209,1503705,Itupiranga,15,PA,436.37926657263756,456.0484646194926,474.6044058744993,465.13173483779974,494.01869158878503
210,1503754,Jacareacanga,15,PA,423.0870370370371,441.6517857142857,465.2625,437.69814814814816,430.7142857142857
211,1503804,Jacundá,15,PA,440.19669582118564,466.58871841155235,485.8637184115523,473.9914480077745,506.5523465703971
212,1503903,Juruti,15,PA,437.3645569620253,468.5242280285036,477.9432304038005,469.4022784810126,511.4014251781473
213,1504000,Limoeiro do Ajuru,15,PA,434.08261933904527,456.9764842840512,468.3842840512223,457.1124847001224,507.24097788125727
214,1504059,Mãe do Rio,15,PA,442.0845654993515,468.60635696821515,484.79266503667486,464.84435797665367,518.7286063569683
215,1504109,Magalhães Barata,15,PA,437.78981481481486,475.3578947368421,476.5412280701754,471.8462962962963,535.7894736842105
216,1504208,Marabá,15,PA,455.09047564205923,482.54367927578403,497.9566979200345,486.74964873891514,541.3643711606854
217,1504307,Maracanã,15,PA,437.82579957356074,467.00333333333333,475.7722916666667,458.12985074626863,522.0
218,1504406,Marapanim,15,PA,436.32537313432834,462.9726277372263,478.95401459854014,455.69291044776116,543.2116788321168
219,1504422,Marituba,15,PA,458.6660407383832,489.1247373161213,502.1850195136596,479.1488542329726,549.09636745722
220,1504455,Medicilândia,15,PA,435.5959654178674,461.6700808625337,484.6183288409703,466.3489913544669,496.22641509433964
221,1504505,Melgaço,15,PA,418.6545454545454,446.4310249307479,457.66759002770084,447.3554545454545,485.6509695290859
222,1504604,Mocajuba,15,PA,430.36416482707875,458.81426573426575,470.94328671328674,454.66968359087565,497.3006993006993
223,1504703,Moju,15,PA,437.21487364620936,458.6274084124831,476.977408412483,459.03935018050544,522.6594301221166
224,1504752,Mojuí dos Campos,15,PA,436.7628571428571,470.70588235294116,486.24491978609626,464.5257142857143,528.4491978609626
225,1504802,Monte Alegre,15,PA,433.9049374588545,463.45938864628823,472.8728633811603,458.2672811059908,521.2351840299439
226,1504901,Muaná,15,PA,433.84201680672265,469.95082644628104,481.53264462809915,465.18151260504203,531.7355371900826
227,1504950,Nova Esperança do Piriá,15,PA,434.2849514563107,464.9567567567567,481.64144144144143,464.4956310679612,503.06306306306305
228,1504976,Nova Ipixuna,15,PA,447.8342857142857,478.5170506912442,495.94239631336404,494.3128571428571,535.9447004608295
229,1505007,Nova Timboteua,15,PA,443.7388392857143,480.4897435897436,485.0944444444445,478.58660714285713,580.4273504273505
230,1505031,Novo Progresso,15,PA,447.85592105263163,469.86314199395775,490.5809667673716,491.5309210526316,502.59818731117826
231,1505064,Novo Repartimento,15,PA,442.51537190082644,465.29089481946625,484.3081632653061,476.5239669421488,499.15227629513345
232,1505106,Óbidos,15,PA,438.8141519250781,469.1851524090462,479.5982300884956,465.4284079084287,510.67846607669617
233,1505205,Oeiras do Pará,15,PA,428.20676691729324,456.53450087565676,467.88879159369526,455.53966165413533,501.8213660245184
234,1505304,Oriximiná,15,PA,445.09186369958275,475.75220207253886,486.6324481865285,468.57273991655074,524.1839378238342
235,1505403,Ourém,15,PA,439.4342931937173,465.8127764127764,479.5690417690418,467.01675392670154,519.5577395577395
236,1505437,Ourilândia do Norte,15,PA,462.2028871391076,483.1770171149144,502.46968215158927,501.5713910761155,531.0513447432763
237,1505486,Pacajá,15,PA,440.20097087378645,462.9573619631902,481.911963190184,459.6058252427185,519.2024539877301
238,1505494,Palestina do Pará,15,PA,427.064,450.90384615384613,472.1019230769231,454.958,482.6923076923077
239,1505502,Paragominas,15,PA,457.8352112676056,483.77252446183957,501.2604305283757,488.46271748135877,555.9138943248532
240,1505536,Parauapebas,15,PA,455.67452151009655,482.8322357589727,501.74101086598614,488.5992976294996,533.4408956206782
241,1505551,Pau D'Arco,15,PA,424.5315789473684,446.39666666666665,469.5066666666667,464.4394736842105,490.5
242,1505601,Peixe-Boi,15,PA,449.7146153846154,482.1762962962963,491.47407407407405,470.80846153846153,557.0370370370371
243,1505635,Piçarra,15,PA,431.1671875,438.6466666666667,456.902962962963,463.1953125,465.77777777777777
244,1505650,Placas,15,PA,437.3676923076923,460.84087591240876,483.8569343065693,459.81615384615384,493.57664233576645
245,1505700,Ponta de Pedras,15,PA,440.0251748251748,468.00755555555554,483.25755555555554,469.0456876456877,526.9333333333333
246,1505809,Portel,15,PA,430.45348162475824,458.5053097345133,471.847168141593,459.75870406189557,488.37168141592923
247,1505908,Porto de Moz,15,PA,437.1743670886076,467.421098265896,480.84913294797684,464.2879746835443,494.97109826589593
248,1506005,Prainha,15,PA,421.0206572769953,436.4039748953975,451.6135983263598,444.3549295774648,438.6610878661088
249,1506104,Primavera,15,PA,441.06875,471.5903743315508,490.6754010695187,472.69602272727275,511.01604278074865
250,1506112,Quatipuru,15,PA,447.97165354330707,464.71076923076924,484.9484615384616,477.07244094488186,569.3846153846154
251,1506138,Redenção,15,PA,446.7355024347056,467.34540922309924,489.6972164520149,477.2233731739708,510.9264644786041
252,1506161,Rio Maria,15,PA,434.35730769230764,457.0661921708185,477.2256227758007,457.14961538461534,495.37366548042706
253,1506187,Rondon do Pará,15,PA,439.3216112531969,470.8081707317073,486.09060975609754,480.9484654731458,523.2439024390244
254,1506195,Rurópolis,15,PA,439.3748936170213,459.27430830039526,478.7596837944664,485.5863829787234,517.3913043478261
255,1506203,Salinópolis,15,PA,449.71831425598333,483.962962962963,490.1388888888889,470.9814776274714,515.4775828460039
256,1506302,Salvaterra,15,PA,441.3805745554036,468.9241743725231,482.26221928665785,458.78823529411767,526.0237780713342
257,1506351,Santa Bárbara do Pará,15,PA,445.7547619047619,474.97427184466017,488.8910194174757,462.6111111111111,517.9126213592233
258,1506401,Santa Cruz do Arari,15,PA,414.0680555555556,441.4689189189189,455.1918918918918,458.3958333333333,474.86486486486484
259,1506500,Santa Izabel do Pará,15,PA,460.3764183185236,488.47404777275665,496.8412524209167,484.7611756664388,579.5093608779858
260,1506559,Santa Luzia do Pará,15,PA,442.79383259911896,468.2153846153846,479.8904365904366,466.60859030837,515.8419958419959
261,1506583,Santa Maria das Barreiras,15,PA,430.6164835164835,452.141052631579,476.0642105263158,456.65934065934067,494.3157894736842
262,1506609,Santa Maria do Pará,15,PA,451.91943005181344,482.8291358024691,496.84296296296293,476.8025906735751,589.1358024691358
263,1506708,Santana do Araguaia,15,PA,434.05245098039217,455.9318906605923,474.4676537585421,459.32254901960783,452.7107061503417
264,1506807,Santarém,15,PA,458.03155540261525,489.66777976869196,501.109952761036,488.0434359944942,568.2456426128034
265,1506906,Santarém Novo,15,PA,440.7087591240876,466.19793103448274,476.48689655172416,463.55547445255473,536.4137931034483
266,1507003,Santo Antônio do Tauá,15,PA,443.5333988212181,468.9581308411215,486.294953271028,465.1550098231827,543.4018691588785
267,1507102,São Caetano de Odivelas,15,PA,430.20291970802924,461.21206896551723,473.56103448275866,457.0770072992701,493.1034482758621
268,1507151,São Domingos do Araguaia,15,PA,448.0602247191011,467.44304347826085,480.91347826086957,471.53325842696626,515.1739130434783
269,1507201,São Domingos do Capim,15,PA,433.94963144963145,458.42897196261686,471.0656542056075,457.9066339066339,483.5514018691589
270,1507300,São Félix do Xingu,15,PA,435.140325203252,459.4773333333334,476.52681481481477,464.58991869918697,472.8296296296296
271,1507409,São Francisco do Pará,15,PA,450.4206766917293,472.8974910394265,494.53118279569895,473.89774436090227,587.0250896057348
272,1507458,São Geraldo do Araguaia,15,PA,435.3943396226415,461.4041975308642,477.4,467.85256064690026,504.8395061728395
273,1507466,São João da Ponta,15,PA,436.2682352941177,458.21000000000004,475.3266666666667,458.1082352941176,459.77777777777777
274,1507474,São João de Pirabas,15,PA,438.90256410256404,471.8117486338798,483.18715846994536,465.9396011396011,528.7978142076503
275,1507508,São João do Araguaia,15,PA,429.18898305084747,451.11825396825395,478.1936507936508,447.71610169491527,467.77777777777777
276,1507607,São Miguel do Guamá,15,PA,447.6312239800166,473.295501183899,484.7111286503552,472.1311407160699,542.3677979479085
277,1507706,São Sebastião da Boa Vista,15,PA,436.7200477326969,468.3359375,480.7013392857143,460.94009546539377,516.8303571428571
278,1507755,Sapucaia,15,PA,428.69473684210527,449.55,466.92843137254897,454.18631578947367,467.45098039215685
279,1507805,Senador José Porfírio,15,PA,426.95847457627116,452.5715447154472,473.3081300813008,468.2237288135593,493.3333333333333
280,1507904,Soure,15,PA,436.8427901524033,461.55944751381213,472.62872928176796,457.18874560375144,558.121546961326
281,1507953,Tailândia,15,PA,445.3649805447471,472.9750670241287,490.0899910634495,474.3411478599222,521.1260053619303
282,1507961,Terra Alta,15,PA,444.352534562212,480.1457399103139,496.63721973094175,460.63502304147465,545.0224215246636
283,1507979,Terra Santa,15,PA,426.6276041666667,456.9144859813084,475.86682242990656,459.0057291666667,488.5981308411215
284,1508001,Tomé-Açu,15,PA,436.72091194968556,462.4564405113078,478.6071288102262,459.07363731656187,499.39036381514256
285,1508035,Tracuateua,15,PA,437.91574344023326,474.74596100278546,479.5885793871866,461.18717201166186,519.0529247910863
286,1508050,Trairão,15,PA,435.03846153846155,453.6805825242718,474.7669902912621,469.0406593406593,493.59223300970876
287,1508084,Tucumã,15,PA,449.9337078651685,477.86076759061837,495.327078891258,478.992808988764,528.8699360341151
288,1508100,Tucuruí,15,PA,455.25283732660785,481.53401258615526,497.09649385675755,484.87096469104665,537.8243931675157
289,1508126,Ulianópolis,15,PA,449.1921875,467.5829090909091,488.8749090909091,482.69921875,512.0
290,1508159,Uruará,15,PA,443.23376963350785,471.1645161290322,483.8245657568238,476.51753926701576,508.53598014888337
291,1508209,Vigia,15,PA,445.89947826086956,470.2034854771784,486.9669709543568,467.9658260869565,525.6099585062241
292,1508308,Viseu,15,PA,435.32169312169316,468.56,476.4037974683544,454.4804232804233,514.0759493670886
293,1508357,Vitória do Xingu,15,PA,438.6672185430464,465.6677215189873,478.46835443037975,465.25728476821195,507.0886075949367
294,1508407,Xinguara,15,PA,444.3478632478632,468.653969410051,487.62257829570285,472.6089355089355,519.1114348142753
295,1600055,Serra do Navio,16,AP,439.45428571428573,473.7674418604651,478.3488372093023,441.2628571428571,518.1395348837209
296,1600105,Amapá,16,AP,425.5694915254237,443.72325581395353,446.38062015503874,444.97711864406784,440.93023255813955
297,1600154,Pedra Branca do Amapari,16,AP,433.21770833333335,459.82211538461536,470.43365384615385,446.403125,487.88461538461536
298,1600204,Calçoene,16,AP,421.87545454545455,457.1449152542373,466.90847457627115,445.77,484.06779661016947
299,1600212,Cutias,16,AP,412.9488888888889,433.5382978723404,456.2574468085106,458.87333333333333,465.531914893617
300,1600238,Ferreira Gomes,16,AP,435.14503816793894,452.14551724137937,463.22896551724136,449.0007633587786,461.37931034482756
301,1600253,Itaubal,16,AP,427.6363636363636,448.9125,457.17749999999995,444.46666666666664,477.5
302,1600279,Laranjal do Jari,16,AP,441.90772693173295,467.80278551532035,485.7410167130919,465.47216804201054,504.3314763231198
303,1600303,Macapá,16,AP,454.1591248454883,486.91308859833595,500.2834461003931,477.4215525339926,535.6999177105239
304,1600402,Mazagão,16,AP,428.3877338877339,451.88380952380953,467.6100952380952,449.49126819126815,494.0571428571429
305,1600501,Oiapoque,16,AP,429.7891812865497,456.30872483221475,467.711677852349,447.26008771929827,465.1006711409396
306,1600535,Porto Grande,16,AP,446.58669001751315,468.34440842787683,486.26191247974066,460.5721541155867,507.9740680713128
307,1600550,Pracuúba,16,AP,416.8838709677419,447.19705882352946,456.84411764705885,456.416129032258,411.1764705882353
308,1600600,Santana,16,AP,446.64798882681566,479.7174191316381,493.4684483653347,471.8849534450652,533.6239404947241
309,1600709,Tartarugalzinho,16,AP,422.7983739837398,446.68059701492535,464.12611940298507,453.3008130081301,464.7761194029851
310,1600808,Vitória do Jari,16,AP,429.5165919282511,460.3566666666667,470.50333333333333,454.9874439461883,510.9166666666667
311,1700251,Abreulândia,17,TO,432.94705882352946,454.42571428571426,472.6171428571428,469.3970588235294,520.0
312,1700301,Aguiarnópolis,17,TO,431.95208333333335,448.5966666666667,467.7606666666667,456.43541666666664,482.26666666666665
313,1700350,Aliança do Tocantins,17,TO,457.43793103448274,477.8769230769231,492.8252747252747,480.7977011494253,549.8901098901099
314,1700400,Almas,17,TO,429.8448275862069,437.87966101694917,466.6254237288136,452.8534482758621,466.10169491525426
315,1700707,Alvorada,17,TO,441.6533333333333,476.6767605633803,496.97253521126765,476.7525925925926,527.6056338028169
316,1701002,Ananás,17,TO,434.14130434782606,459.94358974358977,483.40051282051286,481.0956521739131,509.12820512820514
317,1701051,Angico,17,TO,424.4641791044776,449.8338235294118,473.59117647058827,475.2268656716418,502.6470588235294
318,1701101,Aparecida do Rio Negro,17,TO,438.59504950495045,454.36764705882354,479.7352941176471,474.12772277227725,543.7254901960785
319,1701309,Aragominas,17,TO,440.9820224719101,446.4896907216495,479.720618556701,485.64606741573033,490.30927835051546
320,1701903,Araguacema,17,TO,435.11857142857144,462.5083333333333,478.46527777777777,456.5857142857143,525.8333333333334
321,1702000,Araguaçu,17,TO,450.7112359550562,460.1433333333334,486.7488888888889,481.947191011236,514.2222222222222
322,1702109,Araguaína,17,TO,465.52534753565624,488.15969283276445,506.70087030716724,500.4749774327496,569.0921501706484
323,1702158,Araguanã,17,TO,434.2886956521739,455.88,474.908,460.38695652173914,474.4
324,1702208,Araguatins,17,TO,458.7075362318841,481.26126373626374,500.55288461538464,488.5888405797101,551.7857142857143
325,1702307,Arapoema,17,TO,430.8810810810811,456.96375,474.975,470.4445945945946,465.5
326,1702406,Arraias,17,TO,426.09164677804296,454.5210884353741,471.0893424036281,457.618138424821,496.3718820861678
327,1702554,Augustinópolis,17,TO,455.8024324324324,482.1760814249364,499.70483460559797,493.6778378378378,560.6106870229007
328,1702703,Aurora do Tocantins,17,TO,441.3865671641791,458.2029411764706,479.7279411764706,489.0611940298507,548.2352941176471
329,1702901,Axixá do Tocantins,17,TO,441.77364864864865,455.8735849056603,481.037106918239,479.94594594594594,522.7672955974842
330,1703008,Babaçulândia,17,TO,433.3759493670886,441.86913580246915,462.2543209876543,451.15443037974677,519.1358024691358
331,1703057,Bandeirantes do Tocantins,17,TO,429.3979591836735,446.408,472.074,462.8285714285714,478.4
332,1703073,Barra do Ouro,17,TO,439.46666666666664,462.61842105263156,478.0473684210526,454.41212121212124,532.6315789473684
333,1703107,Barrolândia,17,TO,431.00769230769225,458.78020833333335,480.75416666666666,481.42967032967033,486.0416666666667
334,1703206,Bernardo Sayão,17,TO,429.05400000000003,452.525,473.6076923076923,457.51800000000003,475.0
335,1703305,Bom Jesus do Tocantins,17,TO,434.05964912280706,456.5064516129033,480.32096774193553,455.74912280701756,512.5806451612904
